Item,condition,Sentence,Response,part of speech,interpretation,note
106,NPZ,+ + + While the professor read the grant ...,details,compound,ambig,
106,NPZ,+ + + While the professor read the grant ...,permisson to go for a toilet,ungram,NA,
106,NPZ,+ + + While the professor read the grant ...,instruction 2chis clerk called him,ungram,NA,
107,NPZ,+ + + After the technician called the service ...,person,compound,ambig,
107,NPZ,+ + + After the technician called the service ...,problem was solved,VP,Z,
107,NPZ,+ + + After the technician called the service ...,manager,compound,ambig,
107,NPZ,+ + + After the technician called the service ...,here,adv,ambig,
107,NPZ,+ + + After the technician called the service ...,excellent,adj,NP,
107,NPZ,+ + + After the technician called the service ...,on,PP,ambig,
107,NPZ,+ + + After the technician called the service ...,they sent serviceman,main clause,NP,
107,NPZ,+ + + After the technician called the service ...,inadequate,adj,NP,
107,NPZ,+ + + After the technician called the service ...,resumed,VP,Z,amb
107,NPZ,+ + + After the technician called the service ...,they came and serviced the product,main clause,NP,
107,NPZ,+ + + After the technician called the service ...,reached,VP,Z,
107,NPZ,+ + + After the technician called the service ...,went away,VP,Z,
107,NPZ,+ + + After the technician called the service ...,they fixed,main clause/relative clause,ambig,
107,NPZ,+ + + After the technician called the service ...,the problem was rectified,main clause,NP,
107,NPZ,+ + + After the technician called the service ...,fees,compound,ambig,
107,NPZ,+ + + After the technician called the service ...,girl,compound,ambig,
107,NPZ,+ + + After the technician called the service ...,to service the problem in the home,ungram,NA,
107,NPZ,+ + + After the technician called the service ...,work,compound,ambig,
108,NPZ,+ + + Because the mechanic stopped the truck ...,and,conj,ambig,
108,NPZ,+ + + Because the mechanic stopped the truck ...,there,adv,ambig,
108,NPZ,+ + + Because the mechanic stopped the truck ...,time,compound,ambig,
108,NPZ,+ + + Because the mechanic stopped the truck ...,had,VP,Z,
108,NPZ,+ + + Because the mechanic stopped the truck ...,to repair it,CP,NP,
108,NPZ,+ + + Because the mechanic stopped the truck ...,load,compound,ambig,
108,NPZ,+ + + Because the mechanic stopped the truck ...,from moving,PP,NP,
108,NPZ,+ + + Because the mechanic stopped the truck ...,a major accident was prevented,main clause,NP,
108,NPZ,+ + + Because the mechanic stopped the truck ...,just in time,adv,NP,
108,NPZ,+ + + Because the mechanic stopped the truck ...,burned,VP,Z,
108,NPZ,+ + + Because the mechanic stopped the truck ...,safely,adv,ambig,
108,NPZ,+ + + Because the mechanic stopped the truck ...,because the mechanic stoppedt he truck,ungram,NA,
108,NPZ,+ + + Because the mechanic stopped the truck ...,and work,conj,ambig,
108,NPZ,+ + + Because the mechanic stopped the truck ...,traffic was cleared,main clause,NP,
109,NPZ,+ + + After the guitarist began the song ...,sounded,VP,Z,
109,NPZ,+ + + After the guitarist began the song ...,chorus,compound,ambig,
109,NPZ,+ + + After the guitarist began the song ...,fell,VP,Z,
109,NPZ,+ + + After the guitarist began the song ...,ended,VP,Z,amb
109,NPZ,+ + + After the guitarist began the song ...,badly,adv,ambig,
109,NPZ,+ + + After the guitarist began the song ...,played,VP,Z,amb
109,NPZ,+ + + After the guitarist began the song ...,everyone cheeredup,main clause,NP,
109,NPZ,+ + + After the guitarist began the song ...,everybody melted,main clause,NP,
109,NPZ,+ + + After the guitarist began the song ...,he sneezed loudly,main clause,NP,
109,NPZ,+ + + After the guitarist began the song ...,heared,ungram,NA,
109,NPZ,+ + + After the guitarist began the song ...,loved,reduced relative,ambig,
109,NPZ,+ + + After the guitarist began the song ...,we moved,main clause/relative clause,ambig,
109,NPZ,+ + + After the guitarist began the song ...,immediately,adv,ambig,
109,NPZ,+ + + After the guitarist began the song ...,trouble,compound,ambig,
109,NPZ,+ + + After the guitarist began the song ...,everything,main clause/relative clause,ambig,
109,NPZ,+ + + After the guitarist began the song ...,to play,CP,ambig,
109,NPZ,+ + + After the guitarist began the song ...,everyone mood happy,ungram,NA,
109,NPZ,+ + + After the guitarist began the song ...,with rhythm,PP,ambig,
109,NPZ,+ + + After the guitarist began the song ...,all of,main clause/relative clause,ambig,
109,NPZ,+ + + After the guitarist began the song ...,is still playing nice,ungram,NA,
109,NPZ,+ + + After the guitarist began the song ...,writing,ungram,NA,
109,NPZ,+ + + After the guitarist began the song ...,all cherished,relative clause,ambig,
109,NPZ,+ + + After the guitarist began the song ...,which was his favorite song,relative clause,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,again,adv,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,trophy,compound,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,he received,relative clause,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,this month,adv,NP,
110,NPZ,+ + + Although the athlete lost the bonus ...,of tornament,PP,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,hour,compound,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,price,compound,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,he was happy,main clause,NP,
110,NPZ,+ + + Although the athlete lost the bonus ...,was,VP,Z,
110,NPZ,+ + + Although the athlete lost the bonus ...,stood,VP,Z,
110,NPZ,+ + + Although the athlete lost the bonus ...,he didn t gave uo,ungram,NA,
110,NPZ,+ + + Although the athlete lost the bonus ...,was sad,VP,Z,
110,NPZ,+ + + Although the athlete lost the bonus ...,won,reduced relative,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,because of foul,PP,NP,
110,NPZ,+ + + Although the athlete lost the bonus ...,he was normal,main clause,NP,
110,NPZ,+ + + Although the athlete lost the bonus ...,the word,ungram,NA,
110,NPZ,+ + + Although the athlete lost the bonus ...,amount,compound,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,his life,main clause/relative clause,ambig,
110,NPZ,+ + + Although the athlete lost the bonus ...,in his match,PP,ambig,
111,NPZ,+ + + Once the nurturing journalist started the job ...,time,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,to,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,as well,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,search,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,it,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,positively,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,he got used to it,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,it got perfect,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,she was admired by many people,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,of investigating,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,ended,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,once the nutuing journalist,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,and go that,,,
111,NPZ,+ + + Once the nurturing journalist started the job ...,he was doing,,,
112,NPZ,+ + + When the assistant manager worked the training ...,to,CP,ambig,
112,NPZ,+ + + When the assistant manager worked the training ...,of his job role,PP,ambig,
112,NPZ,+ + + When the assistant manager worked the training ...,with the employer,PP,ambig,
112,NPZ,+ + + When the assistant manager worked the training ...,achieved,VP,Z,amb
112,NPZ,+ + + When the assistant manager worked the training ...,course 2c she left early,main clause,NP,
112,NPZ,+ + + When the assistant manager worked the training ...,has come soon,ungram,NA,
112,NPZ,+ + + When the assistant manager worked the training ...,programme,compound,ambig,
112,NPZ,+ + + When the assistant manager worked the training ...,jumped,ungram,NA,
112,NPZ,+ + + When the assistant manager worked the training ...,stopped,VP,Z,amb
112,NPZ,+ + + When the assistant manager worked the training ...,there is no issues,ungram,NA,
112,NPZ,+ + + When the assistant manager worked the training ...,begun,VP,Z,
112,NPZ,+ + + When the assistant manager worked the training ...,have been finished very nice,ungram,NA,
112,NPZ,+ + + When the assistant manager worked the training ...,went,VP,Z,
112,NPZ,+ + + When the assistant manager worked the training ...,complete,ungram,NA,
112,NPZ,+ + + When the assistant manager worked the training ...,cancelled,reduced relative,ambig,
112,NPZ,+ + + When the assistant manager worked the training ...,process for almosst three months,compound,NP,
113,NPZ,+ + + Although the mayor changed the document ...,secretly,adv,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,later,adv,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,reports,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,every,main clause/relative clause,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,header,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,fully,adv,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,of policy,PP,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,rules,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,already,adv,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,presentation,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,time,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,it didn t change anything,main clause,NP,
113,NPZ,+ + + Although the mayor changed the document ...,because,conj,NP,
113,NPZ,+ + + Although the mayor changed the document ...,he was happy,main clause,NP,
113,NPZ,+ + + Although the mayor changed the document ...,never missed,ungram,NA,
113,NPZ,+ + + Although the mayor changed the document ...,it remains same,main clause,NP,
113,NPZ,+ + + Although the mayor changed the document ...,he was normal,main clause,NP,
113,NPZ,+ + + Although the mayor changed the document ...,location,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,for good cause,PP,NP,
113,NPZ,+ + + Although the mayor changed the document ...,roles,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,again,adv,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,nice,ungram,NA,
113,NPZ,+ + + Although the mayor changed the document ...,papers,compound,ambig,
113,NPZ,+ + + Although the mayor changed the document ...,in proper order,PP,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,and,conj,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,account,compound,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,deal,compound,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,residents,main clause/relative clause,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,rent,compound,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,home,ungram,NA,
114,NPZ,+ + + After the millionaire signed the lease ...,he was given the keys,main clause,NP,
114,NPZ,+ + + After the millionaire signed the lease ...,it got void,main clause,NP,
114,NPZ,+ + + After the millionaire signed the lease ...,there was a fire at the mansion,main clause,NP,
114,NPZ,+ + + After the millionaire signed the lease ...,the millonaire,main clause/relative clause,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,and contract,conj,ambig,
114,NPZ,+ + + After the millionaire signed the lease ...,project,compound,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,around,PP,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,out,adv,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,they,main clause/relative clause,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,across,PP,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,quickly,adv,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,fell,VP,Z,
115,NPZ,+ + + After the engineer moved the equipment ...,easily,adv,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,worked,VP,Z,
115,NPZ,+ + + After the engineer moved the equipment ...,the place is free now,main clause,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,he started doing all work,main clause,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,position,compound,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,he clocked out,main clause,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,weird,ungram,NA,
115,NPZ,+ + + After the engineer moved the equipment ...,to the workshop,PP,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,so it would be safer,ungram,NA,
115,NPZ,+ + + After the engineer moved the equipment ...,it was peaceful,main clause,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,he was pleased,main clause,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,carefully,adv,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,the mark remaind,main clause,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,to the right place,PP,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,with movement,PP,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,to the,PP,ambig,
115,NPZ,+ + + After the engineer moved the equipment ...,well,adv,NP,
115,NPZ,+ + + After the engineer moved the equipment ...,is stoped,ungram,NA,
115,NPZ,+ + + After the engineer moved the equipment ...,today,adv,NP,
