,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,people,people,19,2.825651168823242,4.076552928543395,2.825651168823242,4.076552928543395
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,to,to,20,0.19154220819473267,0.27633699388346217,0.19154220819473267,0.27633699388346217
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,help,help,21,5.384853839874268,7.768701930698498,5.384853839874268,7.768701930698498
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,out..,out.,22,5.077406883239746,7.325149731025471,2.538703441619873,3.6625748655127355
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,Steam,Steam,0,13.856998443603516,19.991422936192876,13.856998443603516,19.991422936192876
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,steril.ization,sterilization,1,15.27396211028099,22.03566939122831,7.636981055140495,11.017834695614155
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,is,is,2,2.6398837566375732,3.808547204224354,2.6398837566375732,3.808547204224354
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,limited,limited,3,7.065719127655029,10.193677945782204,7.065719127655029,10.193677945782204
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,in,in,4,4.698731899261475,6.77883720953131,4.698731899261475,6.77883720953131
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,the,the,5,2.0080811977386475,2.8970487856799165,2.0080811977386475,2.8970487856799165
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,types,types,6,7.750175952911377,11.18114041328214,7.750175952911377,11.18114041328214
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,of,of,7,0.11434390395879745,0.164963383197241,0.11434390395879745,0.164963383197241
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,medical,medical,8,6.214485168457031,8.965606934210973,6.214485168457031,8.965606934210973
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,waste,waste,9,7.034623622894287,10.148816615269942,7.034623622894287,10.148816615269942
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,it,it,10,3.105314254760742,4.48002147574513,3.105314254760742,4.48002147574513
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,can,can,11,1.299303412437439,1.8744985897336008,1.299303412437439,1.8744985897336008
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,"treat.,","treat,",12,6.896350145339966,9.94933015491585,3.448175072669983,4.974665077457925
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,but,but,13,1.5585678815841675,2.2485381536502955,1.5585678815841675,2.2485381536502955
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,is,is,14,3.6454672813415527,5.25929756851443,3.6454672813415527,5.25929756851443
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,appropriate,appropriate,15,8.641471862792969,12.46700860243293,8.641471862792969,12.46700860243293
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,for,for,16,0.54812091588974,0.7907713271616446,0.54812091588974,0.7907713271616446
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,laboratory,laboratory,17,8.46627426147461,12.214251891835291,8.46627426147461,12.214251891835291
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,substances,substances,18,9.610419273376465,13.864904226563942,9.610419273376465,13.864904226563942
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,contaminated,contaminated,19,7.483830451965332,10.796885079904195,7.483830451965332,10.796885079904195
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,with,with,20,0.15875089168548584,0.2290291241713514,0.15875089168548584,0.2290291241713514
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,infectious,infectious,21,4.4071149826049805,6.358122930031656,4.4071149826049805,6.358122930031656
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,organisms..,organisms.,22,4.094087481498718,5.906519706523786,2.047043740749359,2.953259853261893
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,From,From,0,11.285579681396484,16.281649839907956,11.285579681396484,16.281649839907956
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,coal,coal,1,10.237324714660645,14.769337597810935,10.237324714660645,14.769337597810935
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,to,to,2,1.161808967590332,1.6761360360028985,1.161808967590332,1.6761360360028985
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,"cars.,","cars,",3,7.234265565872192,10.436839056357602,3.617132782936096,5.218419528178801
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,Chinese,Chinese,4,7.641031742095947,11.02367860159698,7.641031742095947,11.02367860159698
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,floods,floods,5,11.62488842010498,16.771168874572993,11.62488842010498,16.771168874572993
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,t.angle,tangle,6,12.137496709823608,17.510706312068628,6.068748354911804,8.755353156034314
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,supply,supply,7,8.827006340026855,12.734678272652184,8.827006340026855,12.734678272652184
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,chains,chains,8,1.6336822509765625,2.356905281872206,1.6336822509765625,2.356905281872206
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,worldwide..,worldwide.,9,8.415429711341858,12.140898711502539,4.207714855670929,6.070449355751269
