,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,"called.,","called,",3,10.635796546936035,15.34421093416858,5.317898273468018,7.67210546708429
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,the,the,4,1.5403285026550293,2.2222242921203335,1.5403285026550293,2.2222242921203335
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,treatment,treatment,5,6.387421131134033,9.215100789956443,6.387421131134033,9.215100789956443
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,continued,continued,6,5.683112144470215,8.198997707643022,5.683112144470215,8.198997707643022
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,causing,causing,7,9.965229988098145,14.376787885147177,9.965229988098145,14.376787885147177
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,uncomfortable,uncomfortable,8,7.528244495391846,10.860961000101453,7.528244495391846,10.860961000101453
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,side,side,9,4.146310806274414,5.981862038196417,4.146310806274414,5.981862038196417
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,effects,effects,10,0.04653247445821762,0.06713217014116292,0.04653247445821762,0.06713217014116292
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,like,like,11,3.5052003860473633,5.056935214272611,3.5052003860473633,5.056935214272611
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,nausea..,nausea.,12,5.034627556800842,7.263432208919493,2.517313778400421,3.6317161044597466
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,patient,patient,1,10.004447937011719,14.433367425558627,10.004447937011719,14.433367425558627
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,who,who,2,2.8588502407073975,4.124449064912782,2.8588502407073975,4.124449064912782
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,was,was,3,1.894607663154602,2.733341080063372,1.894607663154602,2.733341080063372
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,refused,refused,4,6.716644763946533,9.690070092358486,6.716644763946533,9.690070092358486
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,the,the,5,3.5669078826904297,5.145960313665236,3.5669078826904297,5.145960313665236
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,treatment,treatment,6,2.559279441833496,3.692259758982259,2.559279441833496,3.692259758982259
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,continued,continued,7,8.50149917602539,12.26507070137344,8.50149917602539,12.26507070137344
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,causing,causing,8,9.856401443481445,14.219781483521501,9.856401443481445,14.219781483521501
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,uncomfortable,uncomfortable,9,8.20861530303955,11.842528590260416,8.20861530303955,11.842528590260416
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,scenes,scenes,10,6.988195419311523,10.081834876203706,6.988195419311523,10.081834876203706
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,in,in,11,1.704176902770996,2.458607566425229,1.704176902770996,2.458607566425229
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,the,the,12,0.6845526695251465,0.9876007415512303,0.6845526695251465,0.9876007415512303
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,ER..,ER.,13,5.953148722648621,8.588578139839633,2.9765743613243103,4.294289069919817
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,operator,operator,1,9.19600772857666,13.26703474599413,9.19600772857666,13.26703474599413
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,observed,observed,2,10.556255340576172,15.22945723020688,10.556255340576172,15.22945723020688
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,that,that,3,1.3745156526565552,1.9830069157118693,1.3745156526565552,1.9830069157118693
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,the,the,4,1.1707700490951538,1.6890641438509066,1.1707700490951538,1.6890641438509066
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,machine,machine,5,6.197750091552734,8.941463321752249,6.197750091552734,8.941463321752249
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,started,started,6,6.056403160095215,8.737542804693614,6.056403160095215,8.737542804693614
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,working,working,7,4.40576696395874,6.356178150215699,4.40576696395874,6.356178150215699
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,efficiently,efficiently,8,8.225540161132812,11.866945999099315,8.225540161132812,11.866945999099315
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,all,all,9,7.193775177001953,10.378423773130843,7.193775177001953,10.378423773130843
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,of,of,10,3.224630832672119,4.652158910993715,3.224630832672119,4.652158910993715
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,a,a,11,0.2304421216249466,0.33245770608024183,0.2304421216249466,0.33245770608024183
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,sudden..,sudden.,12,0.9853106670780107,1.4215028131284424,0.49265533353900537,0.7107514065642212
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,Once,Once,0,11.696487426757812,16.87446440640361,11.696487426757812,16.87446440640361
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,the,the,1,2.716860055923462,3.9196005294700904,2.716860055923462,3.9196005294700904
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,operator,operator,2,9.55817699432373,13.789534549649824,9.55817699432373,13.789534549649824
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,"stopped.,","stopped,",3,10.398038625717163,15.001198760294043,5.1990193128585815,7.500599380147022
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,the,the,4,1.0220556259155273,1.474514583020997,1.0220556259155273,1.474514583020997
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,machine,machine,5,5.506691932678223,7.944477142978133,5.506691932678223,7.944477142978133
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,started,started,6,4.620387077331543,6.665809523453669,4.620387077331543,6.665809523453669
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,working,working,7,3.7262115478515625,5.375786921388638,3.7262115478515625,5.375786921388638
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,efficiently,efficiently,8,8.935929298400879,12.891820884537342,8.935929298400879,12.891820884537342
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,without,without,9,5.139054775238037,7.4140888390926625,5.139054775238037,7.4140888390926625
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,any,any,10,1.2227845191955566,1.7641051619192252,1.2227845191955566,1.7641051619192252
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,supervision..,supervision.,11,8.57787024974823,12.375250870700746,4.288935124874115,6.187625435350373
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,operator,operator,1,9.196006774902344,13.267033370132921,9.196006774902344,13.267033370132921
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,who,who,2,3.930734634399414,5.670851364098527,3.930734634399414,5.670851364098527
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,was,was,3,2.959874391555786,4.27019610635177,2.959874391555786,4.27019610635177
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,brought,brought,4,6.692009449005127,9.654528845661781,6.692009449005127,9.654528845661781
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,the,the,5,6.974477767944336,10.06204448860362,6.974477767944336,10.06204448860362
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,machine,machine,6,8.828420639038086,12.73671867482202,8.828420639038086,12.73671867482202
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,started,started,7,7.452861309051514,10.752206051001847,7.452861309051514,10.752206051001847
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,working,working,8,3.1544225215911865,4.550869728768064,3.1544225215911865,4.550869728768064
