,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,0.056987885385751724,0.08221613963677264,0.056987885385751724,0.08221613963677264,of,of,7
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,6.191927909851074,8.93306368908411,6.191927909851074,8.93306368908411,medical,medical,8
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,7.892861843109131,11.386992639475267,7.892861843109131,11.386992639475267,waste,waste,9
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,4.884926795959473,7.047459663636345,4.884926795959473,7.047459663636345,it,it,10
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,2.2358036041259766,3.2255827720742176,2.2358036041259766,3.2255827720742176,can,can,11
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,8.545860767364502,12.329070949204318,4.272930383682251,6.164535474602159,"treat.,","treat,",12
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,2.3290019035339355,3.3600394964493647,2.3290019035339355,3.3600394964493647,but,but,13
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,2.6159119606018066,3.773963212962352,2.6159119606018066,3.773963212962352,is,is,14
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,8.110099792480469,11.700400751726184,8.110099792480469,11.700400751726184,appropriate,appropriate,15
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,0.6629555821418762,0.9564427306857407,0.6629555821418762,0.9564427306857407,for,for,16
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,7.912386894226074,11.415161333894785,7.912386894226074,11.415161333894785,laboratory,laboratory,17
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,8.709390640258789,12.56499468586611,8.709390640258789,12.56499468586611,substances,substances,18
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,10.96487808227539,15.818975233250795,10.96487808227539,15.818975233250795,contaminated,contaminated,19
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,0.27996933460235596,0.4039103706318018,0.27996933460235596,0.4039103706318018,with,with,20
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,7.326296806335449,10.569612070580803,7.326296806335449,10.569612070580803,infectious,infectious,21
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,4.976330757141113,7.179327705150705,2.4881653785705566,3.5896638525753524,organisms..,organisms.,22
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,10.09720230102539,14.567183686541961,10.09720230102539,14.567183686541961,From,From,0
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,11.698976516723633,16.878055404153624,11.698976516723633,16.878055404153624,coal,coal,1
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,1.7386634349822998,2.5083611154239347,1.7386634349822998,2.5083611154239347,to,to,2
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,10.050085544586182,14.499208575684342,5.025042772293091,7.249604287842171,"cars.,","cars,",3
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,9.220226287841797,13.301974741343416,9.220226287841797,13.301974741343416,Chinese,Chinese,4
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,11.677423477172852,16.84696094087763,11.677423477172852,16.84696094087763,floods,floods,5
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,14.304655075073242,20.63725493843531,14.304655075073242,20.63725493843531,tangle,tangle,6
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,11.92470932006836,17.203719000105025,11.92470932006836,17.203719000105025,supply,supply,7
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,2.912914991378784,4.2024480125932895,2.912914991378784,4.2024480125932895,chains,chains,8
37,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,9.67753541469574,13.961732350808862,4.83876770734787,6.980866175404431,worldwide..,worldwide.,9
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,7.818254470825195,11.279356953467477,7.818254470825195,11.279356953467477,This,This,0
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,5.157338619232178,7.440466850151397,5.157338619232178,7.440466850151397,new,new,1
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,6.753175735473633,9.74277314381949,6.753175735473633,9.74277314381949,film,film,2
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,7.529172420501709,10.86229971305577,7.529172420501709,10.86229971305577,marks,marks,3
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,9.843680381774902,14.20142887088263,9.843680381774902,14.20142887088263,10,10,4
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,0.9306375980377197,1.3426262475538349,0.9306375980377197,1.3426262475538349,years,years,5
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,4.976797580718994,7.180001189211484,4.976797580718994,7.180001189211484,since,since,6
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,0.6823233962059021,0.9843845799887704,0.6823233962059021,0.9843845799887704,the,the,7
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,4.746185302734375,6.847297999394967,4.746185302734375,6.847297999394967,death,death,8
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,0.023863479495048523,0.03442772352586197,0.023863479495048523,0.03442772352586197,of,of,9
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,1.8618919849395752,2.6861423333432337,1.8618919849395752,2.6861423333432337,the,the,10
38,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,13.318541407585144,19.2145936405974,6.659270703792572,9.6072968202987,superstar..,superstar.,11
