word,count
bitten,119
bloodstream,139
rangel,73
dobbs,114
remedied,66
hotchkiss,98
multilateral,159
sibylla,62
baring,92
gatt,51
accumulations,56
unprofitable,117
uncredited,118
wafer,84
bunch,341
taj,112
7:30,92
stumbles,108
fool,338
repudiated,148
hilliard,51
stabilized,232
east-central,52
hernando,85
wally,310
confides,77
atrium,200
ventricle,149
tree-lined,59
macneil,42
newland,52
buda,76
innumerable,115
havoc,147
splendour,59
dumped,261
ambivalence,76
antecedent,108
asc,61
namur,76
sm,76
chiba,81
lotte,55
traumatized,68
outermost,116
embraces,139
polled,228
electorates,132
seamus,51
heaney,46
romo,55
islets,140
cushman,83
reelected,413
summarizing,59
contractions,151
pleasurable,59
pepperdine,47
idealist,52
special-purpose,45
off-the-shelf,41
vests,91
exhibiting,250
automaker,73
bandy,53
sweetheart,145
bogle,39
dysfunction,244
hersh,56
segovia,63
shrouded,58
subservient,73
codification,76
obstacle,394
authorizing,191
wholesaler,60
corrects,59
blouse,67
anthropogenic,105
lanza,56
chongqing,109
midwives,63
hydration,71
solute,81
arbuckle,85
hickok,84
cascading,64
dunfermline,107
timeslot,74
maas,86
wilkerson,48
dia,127
externalities,53
thales,79
cree,151
passer,107
rebranded,90
rotors,94
ill-fated,200
coals,55
spooner,93
carp,196
seaplanes,77
npa,67
interpol,71
cookie,158
snorkel,49
tilting,119
inhaling,45
croat,66
nicknames,195
sparky,63
randi,91
cheat,159
parkdale,44
makeover,70
overhauled,148
1993–94,52
summits,117
huff,98
exporter,153
fallon,189
eamon,55
bannockburn,48
sidereal,49
sunglasses,119
object-oriented,114
purging,52
caicos,80
cunha,47
turkmenistan,140
world-wide,59
sculptured,44
testimonial,98
coherence,179
trackage,130
searchlight,49
unicode,59
fonseca,74
businesswoman,77
emilia,82
orville,90
sino-japanese,140
cay,53
frighten,82
marchers,97
deceive,105
blinds,106
underestimate,72
mcmichael,57
abdel,81
propensity,151
tractors,230
accuses,186
poignant,92
glazed,123
wares,151
edmondson,50
shultz,46
precursors,147
belligerents,45
toussaint,65
subscriptions,171
vagrants,45
triptych,41
marcello,107
addictive,106
morphine,156
airtight,58
harms,71
drawers,65
creationists,55
staffer,83
mixed-race,126
mini,303
ply,69
samar,125
gil,294
tirade,41
shout,148
long-held,49
caliphate,184
kirkland,188
waring,77
ramon,183
berklee,91
monies,91
gesture,463
classicist,48
casket,150
drinker,96
franchisee,52
foresee,44
shortcomings,217
incomparable,47
vivian,249
nico,128
dade,97
isometry,46
israelite,123
asunción,64
all-male,96
deduction,214
authenticate,53
giorgio,174
tithes,101
warranted,153
anglo,152
demolishing,107
refine,154
65th,83
ablation,72
screws,158
rechargeable,49
vestry,82
xuan,52
mchugh,50
penetrating,238
aligns,48
meteorologist,92
rumored,308
discard,141
mahan,91
multi-ethnic,66
4:00,118
winnie,127
haslam,53
sill,98
majorca,77
humbert,53
lolita,67
positivist,49
maximizes,41
payout,86
bmw,388
grierson,52
regimental,258
babel,100
alternated,195
mash,47
peg,145
juneau,121
sclerosis,125
ejection,164
confounding,42
displeasure,177
radio-television,49
baudelaire,75
drunkenness,97
prehensile,41
vue,53
albee,57
hartnell,69
girder,54
macbeth,254
foreshadowing,64
rearrangement,80
deformation,259
bombardments,93
paddling,50
wildfires,65
antrim,186
mediate,165
selina,80
disproved,70
mislead,69
trespassing,71
jindal,64
borrow,238
penicillin,88
syphilis,122
eloquence,108
athleticism,54
cloned,84
totals,321
materialised,65
dowd,100
darcy,153
nina,363
lori,119
detonate,133
morrell,66
rosecrans,109
op,71
shadowy,67
atone,45
barra,53
fairgrounds,80
embedding,125
pastime,84
caine,235
cfo,64
procuring,85
lite,58
multicultural,188
flap,198
cilia,60
tallow,47
bipartite,64
hydropower,88
compile,217
tuba,88
ava,134
pushkin,107
transistor,204
bannister,67
felipe,218
inexperience,113
allenby,70
rotator,57
loosen,60
inflationary,76
loudness,63
clamped,62
bake,55
steak,108
prescribe,112
shay,67
penzance,92
mobster,84
sis,67
"29,000",50
schlesinger,121
frankfort,119
intel,393
cpus,59
eigenvalues,139
usgs,40
retaliated,114
ville,83
brooker,51
reaffirm,44
ji,103
françois,163
gaston,199
skirts,220
wrongfully,60
bramall,49
patrician,69
nestor,103
unimportant,120
patchy,53
amidships,86
davao,91
silenced,111
"4,500",175
high-density,72
serialised,65
quonset,48
aykroyd,74
pac,112
benelux,57
bnp,176
paribas,40
jiangsu,88
carcinogen,61
powertrain,44
omit,113
cantor,209
sacrificed,306
riemann,222
jewett,53
acorn,84
pattison,58
tragically,49
nikon,62
pontifical,124
broadened,185
observatories,77
"3,200",74
impresario,73
rossini,104
frivolous,95
exorbitant,50
afrikaans,185
xhosa,60
semantically,52
off-campus,115
cowes,53
castellano,54
righteous,224
flexion,54
humerus,60
passports,255
2014-15,77
seasonally,192
hinged,146
vestigial,78
ric,124
snapped,140
alois,49
19-year-old,62
fathered,189
mckechnie,51
wray,66
ja,42
forearm,153
handicaps,52
sleigh,57
metrical,86
calvinist,178
mccall,199
packer,236
bmc,61
dispose,195
domestication,110
silla,96
cumming,68
packard,201
geologist,203
noses,89
malpractice,67
passaic,160
religiously,151
limousine,113
tax-free,52
non-muslim,61
aleppo,111
aptly,72
ivanova,42
microbial,148
adheres,110
steppes,70
eurasia,192
pliocene,70
deserve,208
musicologist,103
contrived,99
melodramatic,68
bukhara,52
flourishing,235
hectare,136
scams,67
cliffhanger,87
externally,251
sway,198
foraker,57
overhears,95
screaming,257
reaffirmed,192
taper,84
millar,125
keenan,111
crabtree,47
italics,107
roemer,56
insulated,180
unchallenged,67
kagan,96
carthaginian,47
begging,174
marlboro,131
croft,154
codified,251
aorta,118
braintree,70
blvd,58
reversion,50
albemarle,131
monck,73
whichever,150
infractions,85
barbarians,114
bahamian,59
fullness,56
scala,143
lynde,40
hemel,50
profess,80
haight,47
balustrade,45
twisted,315
wiesel,40
chateau,109
pathos,87
vaulted,132
astounding,63
ashcroft,149
newt,91
american-born,100
saatchi,80
labelling,100
vehement,67
nevers,57
nijmegen,87
smuts,79
rhymney,45
gustaf,100
frauds,42
ermine,51
eccentricity,133
elan,42
odour,58
diners,73
riverdale,134
gps,131
disqualification,163
backdrop,365
rani,60
cambria,101
coups,77
reciprocating,112
darkened,108
passageways,57
torrington,42
auditioning,96
anglo-french,128
spiced,60
eerie,70
murcia,54
mancha,48
sax,103
j.j.,54
suspects,530
brant,139
fez,72
gma,106
unrecorded,58
40s,57
illustrators,73
soured,89
warwickshire,296
heed,68
kneeling,108
gunboats,151
segregationist,61
setups,48
surging,45
normality,60
motorbike,66
riverbanks,42
yuma,115
az,46
taffy,57
juncture,82
chillicothe,60
poked,48
frankly,103
gamers,70
southwell,57
psychedelia,64
groningen,88
ridden,142
insure,101
macphail,46
surmised,77
indo-aryan,69
co-produced,245
cary,234
sarandon,45
spills,118
cio,121
wasting,143
imagining,94
calypso,149
encircle,64
gayle,109
pretense,78
rojas,94
contreras,49
desktop,309
chadwick,152
shogunate,115
freiburg,120
persephone,55
chieftains,105
speight,52
μ,43
pharmacist,132
overtaking,115
hairpin,74
patna,64
disfigured,72
inefficiency,94
msu,85
trophies,231
heisman,102
fief,123
corinthian,147
caravans,74
american-style,51
pancakes,54
okhotsk,55
entanglement,91
underlie,64
choctaw,234
restated,55
bsa,139
delight,277
symbiotic,93
migrating,284
armenians,302
summarizes,138
intersected,78
chaparral,63
slant,97
unicorn,101
wildcat,115
femur,116
lynette,101
mulberry,165
agra,59
lineal,48
interwar,139
detested,69
connery,111
stocked,163
intrigues,109
prequel,83
neue,60
lehmann,87
croquet,57
cried,144
autistic,94
ants,389
ingrained,48
utilise,89
undifferentiated,56
cycled,50
protrusion,50
cola,67
sonnets,95
isotopic,99
non-denominational,49
stu,101
discoloration,49
collectibles,51
urbanised,56
assays,57
laughing,255
sheng,78
ir,131
rationality,180
subarctic,51
graphically,120
materiel,87
aroused,296
fixation,122
temporally,48
looming,106
modalities,79
grenadines,77
instill,85
op.,90
heflin,60
unreal,57
carelessness,55
four-hour,65
haida,73
motorised,77
self-published,81
supplant,65
spleen,103
waltz,261
resolving,231
punctured,70
ironclads,69
bmi,106
lawler,137
retainers,84
caged,62
moyes,43
oldfield,126
motte,60
piled,114
barrichello,66
stepney,74
uphold,241
professes,51
saint-denis,46
woodley,58
roslyn,49
lister,164
conclusively,131
inhibitory,80
hamstring,125
cvs,50
cordero,55
homecoming,202
clearwater,145
rainwater,114
provo,104
crafting,80
caption,110
disparaged,66
originators,45
non-executive,95
stele,69
evanston,112
elms,51
raines,73
crawley,158
comecon,65
discharging,108
scrambled,93
dioecious,47
biodiversity,187
mileage,108
nana,90
holborn,80
disrupted,458
bodleian,65
coverts,55
disdain,184
mini-series,201
cochise,54
behan,110
1:30,55
poindexter,49
dichotomy,118
langham,61
peacekeepers,67
singaporean,112
carbine,79
dent,255
hamel,46
informant,190
crates,94
sunbury,61
mcnabb,73
saintly,51
amorous,46
recycle,74
pharisees,69
convoluted,79
gurkha,79
commercialized,87
outflanked,43
playgrounds,157
juliana,104
hagen,179
nicklaus,116
babe,327
gadsden,93
"2,100",77
copulation,84
greenaway,45
policymakers,79
three-and-a-half,47
amusing,180
kirk,881
spock,283
saavedra,48
witnessing,213
reprimand,64
anesthetic,103
receptionist,66
documenting,235
bianca,187
whiteman,62
esteem,191
globetrotters,45
practicality,69
stirrup,47
hangzhou,92
anhui,47
jiangxi,79
weird,288
tennyson,162
hoskins,81
plimpton,57
two-part,231
tonnage,163
silvio,90
ivf,66
horned,128
mundane,170
emmett,175
3:00,97
minarets,45
preminger,57
augustan,53
odes,57
barkley,168
landmass,84
embittered,89
addington,97
presque,44
doren,65
occupancy,179
ambulances,128
peptides,89
mhc,39
hervey,79
mockery,100
nicosia,72
idyllic,81
antagonism,123
astley,104
pdf,123
dumfries,132
hansa,63
schoolcraft,48
frisco,83
levee,115
uninhabited,271
liking,202
flattering,71
terminator,108
dinosaur,292
pecuniary,45
kat,207
alfie,129
uruguayan,106
ucl,52
weingarten,54
coaxial,97
axles,177
cryptic,169
tacitly,52
doubleday,155
blazers,86
reinforcing,205
kennedys,56
expansionist,72
plummeted,112
vanishes,107
first-order,137
myanmar,320
tigris,76
euphrates,116
indigent,46
pheromones,84
inhalation,144
dermal,56
ingestion,203
mst,56
hearsay,83
backyard,143
far-reaching,132
51st,42
unexploded,59
sensitivities,56
self-service,70
on-stage,68
braxton,172
ferraro,78
vantage,99
hogarth,98
uneconomic,41
brasil,73
utensils,125
forums,259
cauchy,54
loser,202
surfacing,76
extrapolation,49
depopulation,52
manley,151
nome,97
diluted,159
parkin,77
heyward,46
raoul,135
wallenberg,57
kidnappers,72
lowndes,69
ticino,53
2005–06,129
edwardian,189
stateless,74
goddesses,149
kasparov,95
pedagogy,88
casablanca,210
categorically,67
menachem,68
nagano,59
busts,102
mould,138
usaf,120
newcomers,213
marvellous,62
remarry,78
sinusoidal,62
receptive,196
hatteras,74
embed,49
condemnation,302
pcb,127
mona,212
aurelius,68
schaffer,53
panes,71
attorney-general,86
kearney,131
romana,79
pueblo,296
duma,145
juliet,317
bulletins,165
tunbridge,108
emit,239
natasha,145
evers,87
favors,219
sorbonne,126
magically,86
dortmund,70
irregularity,49
anglo-norman,79
nt,64
transcripts,150
sided,339
bait,210
mindful,62
cerro,124
unmatched,71
aversion,141
erlewine,130
cargill,75
aia,47
instigated,191
blonde,247
crain,51
indulging,43
cromer,52
masterpieces,141
magnetite,51
esteban,77
deflections,46
brit,59
uribe,82
montane,69
ecologists,60
pontiff,56
wields,57
karelian,53
plead,161
sauna,69
mohan,54
banda,113
emphasises,92
sages,73
embellished,124
ty,67
pennington,121
perturbation,95
intifada,59
hagar,109
boomer,49
mariano,155
mckinsey,68
two-stage,76
pulsed,83
cy,105
minefields,85
proletarian,87
rearward,61
freezer,64
enveloped,92
guano,79
refrigerant,47
beatle,60
kilmer,102
aramaic,193
zealander,56
inner-city,116
scorecards,53
marciano,49
blogs,63
postings,80
bathroom,372
leblanc,65
tyrol,163
camelot,125
vicky,114
foramen,64
sympathized,42
lanark,83
melcher,44
biscuits,92
annotations,75
excessively,198
linkage,224
mons,115
carmelite,68
capuchin,44
elaborated,286
gametes,109
carols,68
schematic,61
rtc,66
lowers,171
hindsight,93
workstation,60
typology,59
long-run,45
wilkie,64
moyer,54
thatched,105
armageddon,108
airway,157
tarmac,81
logarithm,174
logarithms,67
ural,122
hoisting,50
mifflin,143
cantilevered,46
single-handedly,111
biosphere,74
subgroups,187
lattices,53
massif,67
ryu,107
padres,124
summertime,69
zombies,161
deciphered,56
storming,95
munch,95
genteel,46
palliative,77
haulage,51
zooplankton,64
snipers,92
chandelier,51
rosen,178
accretion,112
mapped,335
runtime,129
uneducated,73
specialises,83
arecibo,42
nath,49
sigmund,157
braille,125
propellant,286
cleanup,195
thruster,60
linder,54
flaw,176
principals,158
wah,119
maxim,266
shostakovich,135
marksman,60
immorality,112
respectfully,58
reinterpreted,54
formalized,233
rolf,99
commotion,76
sutures,50
high-school,153
martyrdom,142
backer,67
mennonite,187
freemason,78
clio,58
backlash,256
odeon,95
effluent,77
wastes,156
nutrient,289
fyodor,63
unfolded,107
raining,74
brookline,90
hertford,147
viability,229
synods,54
demarcated,56
weasel,109
mcdermott,132
vlad,64
mirage,205
pol,82
gunther,95
detectable,164
emanating,119
ragged,78
mcintosh,155
bazaar,54
greyhound,209
mixers,69
opener,315
semi-automatic,135
reunions,72
numan,50
expropriated,74
marys,114
shangri-la,43
aquaculture,99
"1,100",202
ashanti,90
disintegrated,137
medicinal,319
concealing,102
marathons,64
nhk,68
nameless,77
stricter,174
reparation,59
monarchists,53
farnham,143
egbert,65
getz,56
morel,46
portico,142
ambulatory,59
afp,79
monomers,49
12:00,99
2:00,77
nodules,89
criminally,70
ste.,171
ghostly,79
trois-rivières,41
thrived,213
hackman,57
xiang,135
flightless,60
desoto,86
rectum,93
dyck,51
authorize,165
sap,142
elvin,46
petra,117
expects,206
annihilate,72
samarkand,49
mortgaged,48
contrabass,56
novello,65
beatification,65
approving,191
brig,147
asahi,77
culpability,55
tardis,116
precondition,48
asean,170
combative,90
ulcer,89
kenyan,130
plunging,74
lethbridge,81
edda,55
lucerne,91
minaret,48
poseidon,134
recreations,48
hefner,59
rundown,47
plutarch,74
consulship,57
tumultuous,149
4-1,54
reincarnated,52
interprets,176
extra-curricular,43
promo,137
naca,57
alaric,51
kesselring,59
nugent,119
tenement,70
dailies,82
mba,357
anecdote,107
anthropologists,218
recife,90
pernambuco,46
whiteside,45
inpatient,71
chevy,163
weis,54
a&p,66
cutaneous,60
devoting,118
harpoon,45
trusting,90
bachmann,72
hopeful,128
quinnipiac,39
wingfield,50
virgins,45
dennison,52
panasonic,81
jvc,42
high-definition,103
hormonal,136
sidelines,99
purification,189
deranged,70
christianization,65
cortina,75
bothered,127
caltrans,65
anointed,84
baht,64
skirmishing,61
etched,100
gamepro,48
hama,59
beazley,60
spinner,128
parse,69
