,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,token,word,word_pos,logfreq,logfreq_s,length,length_s
638,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,is,is,2,13.90494258614572,0.8558300214052387,2,-1.2092210391383649
639,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,limited,limited,3,9.198267790741914,-0.5707581622798359,7,0.6606739791349112
640,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,in,in,4,14.60582619067051,1.0682671052951365,2,-1.2092210391383649
641,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
642,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,types,types,6,9.058237593766226,-0.6132011678088534,5,-0.087284028174399
643,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,of,of,7,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
644,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,medical,medical,8,10.10895581217033,-0.2947295801347517,7,0.6606739791349112
645,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,waste,waste,9,8.765146421639022,-0.7020367940363936,5,-0.087284028174399
646,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,it,it,10,13.83391514964038,0.8343016800516125,2,-1.2092210391383649
647,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,can,can,11,12.661279845533151,0.4788771518379944,3,-0.8352420354837095
648,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,"treat.,","treat,",12,8.886685639065584,-0.6651983849743566,6,0.2866949754802561
649,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,but,but,13,13.16719141700017,0.6322184174272767,3,-0.8352420354837095
650,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,is,is,14,13.90494258614572,0.8558300214052387,2,-1.2092210391383649
651,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,appropriate,appropriate,15,8.598035579260339,-0.7526879147248021,11,2.156589993753532
652,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,for,for,16,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
653,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,laboratory,laboratory,17,8.341886969516187,-0.8303262891213522,10,1.7826109900988767
654,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,substances,substances,18,7.387090235656757,-1.1197241756452083,10,1.7826109900988767
655,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,contaminated,contaminated,19,6.967909201801884,-1.2467775064396405,12,2.530568997408188
656,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,with,with,20,13.689502791749778,0.7905304461550167,4,-0.4612630318290542
657,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,infectious,infectious,21,7.119635638017636,-1.2007893830899226,10,1.7826109900988767
658,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,organisms..,organisms.,22,7.639161171659173,-1.0433217398740686,10,1.7826109900988767
659,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,From,From,0,13.161822523668638,0.630591111501295,4,-0.4612630318290542
660,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,coal,coal,1,8.000684784514748,-0.9337443127855132,4,-0.4612630318290542
661,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,to,to,2,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
662,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,"cars.,","cars,",3,9.429797135432397,-0.5005818612457524,5,-0.087284028174399
663,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,Chinese,Chinese,4,9.151651375627504,-0.5848875487063037,7,0.6606739791349112
664,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,floods,floods,5,6.669498089857879,-1.3372256008342984,6,0.2866949754802561
665,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,t.angle,tangle,6,6.1675164908883415,-1.4893756958900677,6,0.2866949754802561
666,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,supply,supply,7,8.998013113095823,-0.6314551446030151,6,0.2866949754802561
667,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,chains,chains,8,7.590346945602565,-1.0581172804871763,6,0.2866949754802561
668,,111,"From coal to cars, Chinese floods tangle supply chains worldwide.",""",""Do the floods have a global economic effect?",Yes No,No,1,worldwide..,worldwide.,9,8.435332164935916,-0.8020031486022521,10,1.7826109900988767
669,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,This,This,0,13.00856290082132,0.584138280894957,4,-0.4612630318290542
670,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,new,new,1,12.356172273774211,0.3863993675115319,3,-0.8352420354837095
671,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,film,film,2,9.897972371848018,-0.358678439148966,4,-0.4612630318290542
672,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,marks,marks,3,8.308691916838898,-0.8403876746992274,5,-0.087284028174399
673,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,10,10,4,10.7247640608066,-0.1080787471988987,2,-1.2092210391383649
674,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,years,years,5,11.935287020738125,0.2588294896744393,5,-0.087284028174399
675,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,since,since,6,11.097152412072656,0.0047917706828324,5,-0.087284028174399
676,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
677,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,death,death,8,10.061687167209673,-0.309056656742111,5,-0.087284028174399
678,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
679,,112,This new film marks 10 years since the death of the superstar.,""",""How long has the artist passed away?",For only a few years,For about a decade,0,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
